facility_id,date,electricity_kwh,chilled_water_kwh,steam_kwh,hot_water_kwh
963,2016-11-12,601.0,77.7579,484.95,0.0
963,2016-11-13,632.0,77.3705,484.95,0.0
963,2016-11-14,606.0,68.75450000000001,530.7,0.0
963,2016-11-15,606.0,81.7316,570.35,0.0
963,2016-11-16,583.0,79.7621,567.3,0.0
963,2016-11-17,577.0,69.9499,530.7,0.0
963,2016-11-18,565.0,74.9442,521.55,0.0
963,2016-11-19,605.0,80.6063,521.55,0.0
963,2016-11-20,603.0,75.2255,597.8,0.0
963,2016-11-21,601.0,103.747,521.55,0.0
963,2016-11-22,586.0,146.6175,521.55,0.0
963,2016-11-23,457.0,107.2639,317.2,0.0
963,2016-11-24,449.0,73.3967,234.85,0.0
963,2016-11-25,456.0,77.7927,240.95,0.0
963,2016-11-26,458.0,76.1398,314.15,0.0
963,2016-11-27,536.0,104.5911,356.85,0.0
963,2016-11-28,546.0,552.4622,521.55,0.0
963,2016-11-29,536.0,230.7754,600.85,0.0
963,2016-11-30,550.0,121.015,610.0,0.0
963,2016-12-01,573.0,76.175,558.15,0.0
963,2016-12-02,566.0,74.487,643.55,0.0
963,2016-12-03,578.0,74.2056,561.2,0.0
963,2016-12-04,610.0,80.2544,585.6,0.0
963,2016-12-05,591.0,72.4119,588.65,0.0
963,2016-12-06,579.0,73.5372,637.45,0.0
963,2016-12-07,582.0,79.4108,634.4,0.0
963,2016-12-08,605.0,80.78190000000001,597.8,0.0
963,2016-12-09,551.0,84.4749,674.05,0.0
963,2016-12-10,541.0,82.5054,637.45,0.0
963,2016-12-11,605.0,77.406,552.05,0.0
963,2016-12-12,537.0,72.3766,564.25,0.0
963,2016-12-13,544.0,98.3665,524.6,0.0
963,2016-12-14,470.0,72.482,399.55,0.0
963,2016-12-15,399.0,71.7438,274.5,0.0
963,2016-12-16,376.0,81.9427,231.8,0.0
963,2016-12-17,368.0,79.6216,231.8,0.0
963,2016-12-18,358.0,68.508,228.75,0.0
963,2016-12-19,351.0,55.9531,271.45,0.0
963,2016-12-20,330.0,48.8488,231.8,0.0
963,2016-12-21,323.0,59.7862,231.8,0.0
963,2016-12-22,314.0,64.6045,271.45,0.0
963,2016-12-23,307.0,69.6336,234.85,0.0
963,2016-12-24,305.0,68.473,237.9,0.0
963,2016-12-25,305.0,96.9242,198.25,0.0
963,2016-12-26,308.0,210.5892,234.85,0.0
963,2016-12-27,304.0,80.8524,231.8,0.0
963,2016-12-28,304.0,109.4092,195.2,0.0
963,2016-12-29,302.0,80.571,231.8,0.0
963,2016-12-30,304.0,73.1154,231.8,0.0
963,2016-12-31,301.0,70.7943,231.8,0.0
964,2016-01-01,6345.0,3377.23,7634.15,0.0
964,2016-01-02,6575.0,3464.3070000000002,8213.65,0.0
964,2016-01-03,6560.0,4438.93,7771.4,0.0
964,2016-01-04,6983.0,4211.991,7225.45,0.0
964,2016-01-05,6924.0,4039.7373000000002,4443.85,0.0
964,2016-01-06,7034.0,4619.345,3294.0,0.0
964,2016-01-07,7019.0,6533.673,4913.55,0.0
964,2016-01-08,6913.0,5720.124,4916.6,0.0
964,2016-01-09,6523.0,3544.1777,6197.6,0.0
964,2016-01-10,6556.0,2507.7593,7542.65,0.0
964,2016-01-11,7101.0,3470.9187,8963.95,0.0
964,2016-01-12,6760.0,4436.1544,9384.85,0.0
964,2016-01-13,6963.0,51046.981,9634.95,0.0
964,2016-01-14,6895.0,12085.128,9107.3,0.0
964,2016-01-15,6911.0,14765.777,9354.35,0.0
964,2016-01-16,6461.0,10245.004,9961.3,0.0
964,2016-01-17,6483.0,9421.183,10540.8,0.0
964,2016-01-18,6235.0,9561.576,10366.95,0.0
964,2016-01-19,6872.0,14024.951000000001,9174.4,0.0
964,2016-01-20,3674.0,18314.489,4977.6,0.0
964,2016-01-21,6865.0,10104.048,9537.35,0.0
964,2016-01-22,6797.0,5540.511,10574.35,0.0
964,2016-01-23,5959.0,4735.79,10400.5,0.0
964,2016-01-24,6027.0,7586.1990000000005,9397.05,0.0
964,2016-01-25,2475.0,4475.403,3385.5,0.0
964,2016-01-26,4391.0,7061.7605,6228.1,0.0
964,2016-01-27,7116.0,4608.867,9994.85,0.0
964,2016-01-28,7116.0,5339.9486,9647.15,0.0
964,2016-01-29,6904.0,9378.348,8866.35,0.0
964,2016-01-30,6591.0,11385.061,8582.7,0.0
964,2016-01-31,6266.0,15030.946,8000.15,0.0
964,2016-02-01,7067.0,14548.646,8055.05,0.0
964,2016-02-02,6976.0,12036.173,8469.85,0.0
964,2016-02-03,6475.0,6053.8703000000005,9659.35,0.0
964,2016-02-04,6062.0,5774.281,9778.3,0.0
964,2016-02-05,5931.0,7474.1140000000005,9540.4,0.0
964,2016-02-06,5695.0,7568.825,9647.15,0.0
964,2016-02-07,5198.0,7441.021,9586.15,0.0
964,2016-02-08,6022.0,8311.478000000001,9381.8,0.0
964,2016-02-09,5985.0,7978.785,8363.1,0.0
964,2016-02-10,5961.0,8527.411,7225.45,0.0
964,2016-02-11,5926.0,9576.805,4410.3,0.0
964,2016-02-12,5884.0,8596.236,3644.75,0.0
964,2016-02-13,5284.0,8083.375,3696.6,0.0
964,2016-02-14,5206.0,8699.421,3156.75,0.0
964,2016-02-15,6033.0,8547.353000000001,3111.0,0.0
964,2016-02-16,6078.0,8246.731,3900.95,0.0
964,2016-02-17,6060.0,7796.012,3721.0,0.0
964,2016-02-18,5990.0,9330.519,3428.2,0.0
964,2016-02-19,5914.0,11752.188,2985.95,0.0
964,2016-02-20,5257.0,13492.148000000001,3010.35,0.0
964,2016-02-21,5299.0,13101.533,3114.0499999999997,0.0
964,2016-02-22,6013.0,10240.608,3187.25,0.0
964,2016-02-23,2009.0,3159.1530000000002,1226.1,0.0
964,2016-02-24,3249.0,4731.321,2171.6,0.0
964,2016-02-25,5108.0,5940.8382,5063.0,0.0
964,2016-02-26,3934.0,11151.898,4898.3,0.0
964,2016-02-27,5211.0,6513.061,4437.75,0.0
964,2016-02-28,5202.0,8665.201000000001,3870.45,0.0
964,2016-02-29,5853.0,11248.576000000001,3449.55,0.0
964,2016-03-01,5972.0,11566.602,3278.75,0.0
964,2016-03-02,6028.0,8772.501,3742.35,0.0
964,2016-03-03,5889.0,11987.959,3068.3,0.0
964,2016-03-04,5836.0,8290.445,3766.75,0.0
964,2016-03-05,6145.0,11249.346,3324.5,0.0
964,2016-03-06,6655.0,12617.368,3550.2,0.0
964,2016-03-07,6721.0,14394.819,3464.8,0.0
964,2016-03-08,6015.0,14858.094000000001,3141.5,0.0
964,2016-03-09,6223.0,9828.613,3696.6,0.0
964,2016-03-10,6248.0,9798.296,3760.65,0.0
964,2016-03-11,6152.0,10108.695,3656.95,0.0
964,2016-03-12,5484.0,9644.155,3775.9,0.0
964,2016-03-13,5174.0,9875.807,3223.85,0.0
964,2016-03-14,5870.0,11809.654,3104.9,0.0
964,2016-03-15,5848.0,15242.029,2967.65,0.0
964,2016-03-16,5722.0,13003.271,3114.05,0.0
964,2016-03-17,5640.0,17350.38,3141.5,0.0
964,2016-03-18,5618.0,17598.773,3254.35,0.0
964,2016-03-19,5466.0,6008.397,5142.3,0.0
964,2016-03-20,5441.0,5018.9325,5557.1,0.0
964,2016-03-21,6115.0,5329.4347,5236.85,0.0
964,2016-03-22,6168.0,8536.0963,4559.75,0.0
964,2016-03-23,6058.0,15282.401,3358.05,0.0
964,2016-03-24,5975.0,8119.562,4202.9,0.0
964,2016-03-25,5874.0,6214.7999,4556.7,0.0
964,2016-03-26,5242.0,7911.436,4196.8,0.0
964,2016-03-27,5176.0,10239.097,3592.9,0.0
964,2016-03-28,5950.0,6729.179700000001,4215.1,0.0
964,2016-03-29,6022.0,12244.1617,3544.1,0.0
964,2016-03-30,4112.0,17542.295000000002,3205.55,0.0
964,2016-03-31,6217.0,14429.635,2848.7,0.0
964,2016-04-01,6089.0,5744.072,4523.15,0.0
964,2016-04-02,5510.0,4853.4275,4684.8,0.0
964,2016-04-03,5442.0,6941.9116,4141.9,0.0
964,2016-04-04,6163.0,9814.086,3263.5,0.0
964,2016-04-05,6084.0,10155.291000000001,3156.75,0.0
964,2016-04-06,6106.0,10311.405999999999,3083.55,0.0
964,2016-04-07,5968.0,9307.028,3364.15,0.0
964,2016-04-08,5854.0,10365.389,2522.35,0.0
964,2016-04-09,5377.0,10775.593,2641.3,0.0
964,2016-04-10,5413.0,15255.956,2726.7,0.0
964,2016-04-11,6185.0,19948.38,2555.9,0.0
964,2016-04-12,6068.0,14207.756,2586.4,0.0
964,2016-04-13,6116.0,11903.554,3013.4,0.0
964,2016-04-14,6303.0,10723.473,3336.7,0.0
964,2016-04-15,6394.0,13253.495,2863.95,0.0
964,2016-04-16,5857.0,17119.641,2839.55,0.0
964,2016-04-17,5719.0,17652.195,2833.45,0.0
964,2016-04-18,6136.0,16786.876,2876.15,0.0
964,2016-04-19,5975.0,16774.179,2842.6,0.0
964,2016-04-20,6015.0,16866.671000000002,2833.45,0.0
964,2016-04-21,6030.0,15173.275,2830.4,0.0
964,2016-04-22,5797.0,12622.009,2751.1,0.0
964,2016-04-23,5183.0,11944.171,2641.3,0.0
964,2016-04-24,5187.0,15498.758,2693.15,0.0
964,2016-04-25,6089.0,23146.507,2616.9,0.0
964,2016-04-26,5991.0,22926.622,2571.15,0.0
964,2016-04-27,6000.0,16683.857,2598.6,0.0
964,2016-04-28,6155.0,22037.892,2574.2,0.0
964,2016-04-29,6071.0,27761.19,2513.2,0.0
964,2016-04-30,5286.0,21056.502,2626.05,0.0
964,2016-05-01,5322.0,15562.168,2741.95,0.0
964,2016-05-02,6149.0,9288.212,2961.55,0.0
964,2016-05-03,6132.0,9491.31,3016.45,0.0
964,2016-05-04,6096.0,11991.509,2766.35,0.0
964,2016-05-05,6181.0,14007.892,2601.65,0.0
964,2016-05-06,6031.0,14186.517,2571.15,0.0
964,2016-05-07,5321.0,16428.083,2638.25,0.0
964,2016-05-08,5138.0,17673.613,2745.0,0.0
964,2016-05-09,5869.0,20191.295000000002,2647.4,0.0
964,2016-05-10,5854.0,26569.27,2519.3,0.0
964,2016-05-11,5902.0,21740.218999999997,2565.05,0.0
964,2016-05-12,5999.0,24030.462,2626.05,0.0
964,2016-05-13,5950.0,23415.5,2571.15,0.0
964,2016-05-14,5320.0,21405.846999999998,2665.7,0.0
964,2016-05-15,5272.0,13927.077,2839.55,0.0
964,2016-05-16,5806.0,18775.337,2784.65,0.0
964,2016-05-17,5765.0,19539.618,2751.1,0.0
964,2016-05-18,5758.0,14209.097,2781.6,0.0
964,2016-05-19,5777.0,13785.0,2903.6,0.0
964,2016-05-20,5680.0,16318.64,2830.4,0.0
964,2016-05-21,5248.0,23125.081,2684.0,0.0
964,2016-05-22,5287.0,26263.4,2601.65,0.0
964,2016-05-23,5620.0,25557.738,2589.45,0.0
964,2016-05-24,5803.0,27822.52,2519.3,0.0
964,2016-05-25,5940.0,29507.29,2369.85,0.0
964,2016-05-26,5892.0,29286.329999999998,2290.55,0.0
964,2016-05-27,5645.0,20115.189,2507.1,0.0
964,2016-05-28,5202.0,24484.615,2464.4,0.0
964,2016-05-29,5237.0,24993.646,2430.85,0.0
964,2016-05-30,5373.0,22804.144,2452.2,0.0
964,2016-05-31,5877.0,25086.218,2436.95,0.0
964,2016-06-01,5951.0,23001.399,2427.8,0.0
964,2016-06-02,6019.0,22822.847999999998,2443.05,0.0
964,2016-06-03,6035.0,21411.748,2461.35,0.0
964,2016-06-04,5479.0,22221.78,2510.15,0.0
964,2016-06-05,5358.0,19814.882999999998,2476.6,0.0
964,2016-06-06,6001.0,18549.025999999998,2379.0,0.0
964,2016-06-07,6119.0,22618.345,2275.3,0.0
964,2016-06-08,6113.0,26744.062,2229.55,0.0
964,2016-06-09,6026.0,26513.791,2208.2,0.0
964,2016-06-10,5950.0,27311.467,2238.7,0.0
964,2016-06-11,5397.0,30253.29,2189.9,0.0
964,2016-06-12,5486.0,32533.18,2135.0,0.0
964,2016-06-13,6100.0,32336.12,2113.65,0.0
964,2016-06-14,6134.0,31819.12,2080.1,0.0
964,2016-06-15,6237.0,31214.93,2089.25,0.0
964,2016-06-16,6150.0,31306.08,2086.2,0.0
964,2016-06-17,6171.0,30689.79,1891.0,0.0
964,2016-06-18,5496.0,30930.22,1814.75,0.0
964,2016-06-19,5571.0,30072.52,1845.25,0.0
964,2016-06-20,6148.0,28862.5,1872.7,0.0
964,2016-06-21,6113.0,29238.43,1860.5,0.0
964,2016-06-22,6215.0,30417.63,1866.6,0.0
964,2016-06-23,6226.0,29495.95,1863.55,0.0
964,2016-06-24,5995.0,29477.739999999998,1906.25,0.0
964,2016-06-25,5454.0,29930.09,2003.85,0.0
964,2016-06-26,5407.0,29517.25,1994.7,0.0
964,2016-06-27,6006.0,28648.97,1945.9,0.0
964,2016-06-28,6209.0,28619.61,1948.95,0.0
964,2016-06-29,6025.0,27722.94,2055.7,0.0
964,2016-06-30,5939.0,29043.4,1976.4,0.0
964,2016-07-01,3708.0,17256.831,1201.7,0.0
964,2016-07-02,0.0,0.0,1131.55,0.0
964,2016-07-03,0.0,0.0,1131.55,0.0
964,2016-07-04,0.0,0.0,1131.55,0.0
964,2016-07-05,4681.0,24555.91,2516.25,0.0
964,2016-07-06,5830.0,30201.2,1830.0,0.0
964,2016-07-07,5777.0,30204.62,1808.65,0.0
964,2016-07-08,5945.0,30270.613,1845.25,0.0
964,2016-07-09,5220.0,30276.27,1866.6,0.0
964,2016-07-10,5193.0,30081.71,1891.0,0.0
964,2016-07-11,5973.0,28815.260000000002,1863.55,0.0
964,2016-07-12,6317.0,30078.63,1823.9,0.0
964,2016-07-13,6241.0,31361.57,1772.05,0.0
964,2016-07-14,6151.0,30435.27,1802.55,0.0
964,2016-07-15,6168.0,29896.69,1799.5,0.0
964,2016-07-16,6423.0,31801.94,1784.25,0.0
964,2016-07-17,5241.0,27654.579999999998,1851.35,0.0
964,2016-07-18,6135.0,30066.57,1830.0,0.0
964,2016-07-19,6484.0,31420.65,1817.8,0.0
964,2016-07-20,6371.0,30202.84,1759.85,0.0
964,2016-07-21,6745.0,30285.31,1765.95,0.0
964,2016-07-22,6734.0,30594.79,1769.0,0.0
964,2016-07-23,5690.0,30493.72,1744.6000000000001,0.0
964,2016-07-24,5243.0,29561.54,1769.0,0.0
964,2016-07-25,6393.0,31969.64,1741.55,0.0
964,2016-07-26,6390.0,29617.43,1790.35,0.0
964,2016-07-27,5847.0,26627.573,1875.75,0.0
964,2016-07-28,5624.0,24108.249,1848.3,0.0
964,2016-07-29,5565.0,26265.455,1912.3500000000001,0.0
964,2016-07-30,5392.0,29413.42,1897.1,0.0
964,2016-07-31,5521.0,30437.4,1900.15,0.0
964,2016-08-01,6059.0,28282.58,1915.4,0.0
964,2016-08-02,6077.0,29842.03,1891.0,0.0
964,2016-08-03,6171.0,30332.89,1854.4,0.0
964,2016-08-04,6208.0,30778.36,1845.25,0.0
964,2016-08-05,6104.0,30850.64,1839.15,0.0
964,2016-08-06,5460.0,29829.43,1842.2,0.0
964,2016-08-07,5476.0,30356.61,1845.25,0.0
964,2016-08-08,6041.0,30913.98,1820.8500000000001,0.0
964,2016-08-09,6055.0,31663.53,1793.4,0.0
964,2016-08-10,6106.0,32338.38,1784.25,0.0
964,2016-08-11,6118.0,32868.33,1799.5,0.0
964,2016-08-12,6008.0,32318.56,1781.2,0.0
964,2016-08-13,5467.0,29738.94,1851.3500000000001,0.0
964,2016-08-14,5462.0,27176.418,2043.5,0.0
964,2016-08-15,5906.0,23562.29,2202.1,0.0
964,2016-08-16,5999.0,26042.988,2360.7,0.0
964,2016-08-17,6070.0,28446.76,2433.9,0.0
964,2016-08-18,5915.0,28055.17,2452.2,0.0
964,2016-08-19,5933.0,29773.55,2351.55,0.0
964,2016-08-20,5317.0,28583.87,2180.75,0.0
964,2016-08-21,5430.0,26335.008,2397.3,0.0
964,2016-08-22,6016.0,28464.89,2403.4,0.0
964,2016-08-23,6079.0,30664.03,1924.55,0.0
964,2016-08-24,6247.0,29138.77,1769.0,0.0
964,2016-08-25,6127.0,28393.9,1762.9,0.0
964,2016-08-26,6051.0,27530.02,1769.0,0.0
964,2016-08-27,5280.0,26642.67,1784.25,0.0
964,2016-08-28,5297.0,25844.491,1805.6,0.0
964,2016-08-29,6208.0,26226.55,1848.3,0.0
964,2016-08-30,6239.0,26671.411,1796.45,0.0
964,2016-08-31,6219.0,27954.02,1756.8,0.0
964,2016-09-01,6103.0,28152.16,1701.9,0.0
964,2016-09-02,6055.0,27246.29,1753.75,0.0
964,2016-09-03,5336.0,27853.18,1790.35,0.0
964,2016-09-04,5366.0,28279.09,1805.6,0.0
964,2016-09-05,5505.0,28505.11,1836.1,0.0
964,2016-09-06,6242.0,30914.16,1778.15,0.0
964,2016-09-07,6264.0,32003.02,1744.6,0.0
964,2016-09-08,6241.0,29843.99,1717.15,0.0
964,2016-09-09,6253.0,29910.260000000002,1726.3,0.0
964,2016-09-10,5372.0,26218.819,1772.05,0.0
964,2016-09-11,5491.0,22622.793,1845.25,0.0
964,2016-09-12,6212.0,25464.641,1787.3,0.0
964,2016-09-13,6239.0,27676.89,1750.7,0.0
964,2016-09-14,6155.0,26820.019,1741.55,0.0
964,2016-09-15,6136.0,26880.757,1711.05,0.0
964,2016-09-16,6098.0,27546.04,1717.15,0.0
964,2016-09-17,5341.0,27966.54,1686.65,0.0
964,2016-09-18,5392.0,28645.48,1683.6,0.0
964,2016-09-19,6222.0,29803.69,1634.8,0.0
964,2016-09-20,6268.0,29271.87,1643.95,0.0
964,2016-09-21,6235.0,26749.287,1662.25,0.0
964,2016-09-22,6199.0,25542.281,1701.9,0.0
964,2016-09-23,6054.0,29323.96,1714.1,0.0
964,2016-09-24,5332.0,29016.3,1778.15,0.0
964,2016-09-25,5317.0,25914.095,1869.65,0.0
964,2016-09-26,6058.0,20630.831,2074.0,0.0
964,2016-09-27,6139.0,17123.226,2275.3,0.0
964,2016-09-28,6219.0,17504.066,2275.3,0.0
964,2016-09-29,6176.0,15473.505000000001,2247.85,0.0
964,2016-09-30,5906.0,12463.645,2433.9,0.0
964,2016-10-01,5203.0,13525.487000000001,2415.6,0.0
964,2016-10-02,5170.0,14614.481,2421.7,0.0
964,2016-10-03,6083.0,18097.498,2305.8,0.0
964,2016-10-04,6261.0,24061.972,2668.75,0.0
964,2016-10-05,6167.0,27282.760000000002,2613.85,0.0
964,2016-10-06,6158.0,28400.57,2388.15,0.0
964,2016-10-07,6004.0,23132.721,2339.35,0.0
964,2016-10-08,5155.0,15162.476,2845.65,0.0
964,2016-10-09,5239.0,11843.802,2848.7,0.0
964,2016-10-10,5991.0,10549.601,3300.1,0.0
964,2016-10-11,6110.0,12902.162,2809.05,0.0
964,2016-10-12,6189.0,20786.305,2674.85,0.0
964,2016-10-13,6084.0,24612.88,2586.4,0.0
964,2016-10-14,5634.0,19819.7,2507.1,0.0
964,2016-10-15,0.0,0.0,0.0,0.0
964,2016-10-16,0.0,0.0,0.0,0.0
964,2016-10-17,4397.0,17562.938,1653.1,0.0
964,2016-10-18,6246.0,27795.364,2464.4,0.0
964,2016-10-19,6158.0,27303.89,2238.7,0.0
964,2016-10-20,6149.0,19823.817,2379.0,0.0
964,2016-10-21,5986.0,9886.604,2915.8,0.0
964,2016-10-22,5366.0,9258.6,3913.15,0.0
964,2016-10-23,5338.0,12156.801,2964.6,0.0
964,2016-10-24,6099.0,18944.322,2766.35,0.0
964,2016-10-25,6066.0,18473.518,2766.35,0.0
964,2016-10-26,6123.0,18230.085,2723.65,0.0
964,2016-10-27,5999.0,19018.317,2723.65,0.0
964,2016-10-28,5986.0,16977.874,2763.3,0.0
964,2016-10-29,5160.0,18227.728,2796.85,0.0
964,2016-10-30,5397.0,19278.881,2766.35,0.0
964,2016-10-31,6122.0,18378.005,2802.95,0.0
964,2016-11-01,6211.0,24777.305,2662.65,0.0
964,2016-11-02,6175.0,26546.2,2684.0,0.0
964,2016-11-03,6088.0,23901.404,2870.05,0.0
964,2016-11-04,5950.0,19139.156,2982.9,0.0
964,2016-11-05,5395.0,17623.042,3092.7,0.0
964,2016-11-06,5338.5,12926.657,3289.425,0.0
964,2016-11-07,6141.0,16568.477,3168.9500000000003,0.0
964,2016-11-08,6117.0,15380.346,3348.9,0.0
964,2016-11-09,6069.0,12437.621000000001,3766.75,0.0
964,2016-11-10,6106.0,9756.585,3730.15,0.0
964,2016-11-11,5990.0,10249.508,3794.2,0.0
964,2016-11-12,5321.0,10655.81,3660.0,0.0
964,2016-11-13,5280.0,10020.983,3556.3,0.0
964,2016-11-14,5916.0,12719.565,3489.2000000000003,0.0
964,2016-11-15,5859.0,12016.724,3324.5,0.0
964,2016-11-16,5937.0,11136.564,3089.65,0.0
964,2016-11-17,5946.0,15050.887,3107.95,0.0
964,2016-11-18,6035.0,13520.669,3696.6,0.0
964,2016-11-19,5284.0,3769.6401,6642.900000000001,0.0
964,2016-11-20,5185.0,4383.5432,6319.6,0.0
964,2016-11-21,5986.0,7800.9347,4998.95,0.0
964,2016-11-22,5954.0,16105.485,3449.55,0.0
964,2016-11-23,5664.0,10344.604,4382.85,0.0
964,2016-11-24,5157.0,8110.0305,5111.8,0.0
964,2016-11-25,5167.0,10052.598,4004.65,0.0
964,2016-11-26,5172.0,7611.061,4639.05,0.0
964,2016-11-27,5262.0,11961.125,3708.8,0.0
964,2016-11-28,6082.0,13923.737,3388.55,0.0
964,2016-11-29,6073.0,8082.846,4892.2,0.0
964,2016-11-30,6150.0,5816.696,5755.349999999999,0.0
964,2016-12-01,5967.0,4964.9125,6054.25,0.0
964,2016-12-02,5921.0,5439.9334,5755.35,0.0
964,2016-12-03,5060.0,2001.334,6621.55,0.0
964,2016-12-04,5031.0,1924.7371,6557.5,0.0
964,2016-12-05,5763.0,1782.9719,6649.0,0.0
964,2016-12-06,6023.0,2563.4689,6514.8,0.0
964,2016-12-07,5865.0,2260.9135,6844.2,0.0
964,2016-12-08,5724.0,1333.449,8454.6,0.0
964,2016-12-09,5822.0,1324.0236,10226.65,0.0
964,2016-12-10,5295.0,1884.1171,8982.25,0.0
964,2016-12-11,5375.0,7278.647,6194.55,0.0
964,2016-12-12,5844.0,4774.4041,6877.75,0.0
964,2016-12-13,6316.0,9237.781,4861.7,0.0
964,2016-12-14,6148.0,3074.8883,7371.85,0.0
964,2016-12-15,5951.0,2605.4236,7137.0,0.0
964,2016-12-16,5842.0,7232.2618,5666.9,0.0
964,2016-12-17,5339.0,12949.779700000001,4901.35,0.0
964,2016-12-18,4929.0,432.7483,8552.2,0.0
964,2016-12-19,5275.0,404.1913,8991.4,0.0
964,2016-12-20,5744.0,1770.4533000000001,8762.65,0.0
964,2016-12-21,5593.0,5207.6794,6124.4,0.0
964,2016-12-22,5812.0,6069.342000000001,5734.0,0.0
964,2016-12-23,5597.0,9108.536,5334.45,0.0
964,2016-12-24,5549.0,17042.829999999998,3730.15,0.0
964,2016-12-25,5571.0,16632.203,3507.5,0.0
964,2016-12-26,5686.0,18672.435,3409.9,0.0
964,2016-12-27,5487.0,13193.67,3727.1,0.0
964,2016-12-28,5452.0,17090.627,3501.4,0.0
964,2016-12-29,5482.0,7196.776,5139.25,0.0
964,2016-12-30,5799.0,3124.2282999999998,7042.45,0.0
964,2016-12-31,5613.0,8968.707,5117.9,0.0
965,2016-01-01,478.0,746.8031,1210.85,0.0
965,2016-01-02,502.0,751.5861,1296.25,0.0
965,2016-01-03,497.0,809.7901,1287.1,0.0
965,2016-01-04,533.0,780.143,1296.25,0.0
965,2016-01-05,571.0,750.953,1335.9,0.0
965,2016-01-06,586.0,878.2981,1302.35,0.0
965,2016-01-07,582.0,982.6433,1256.6,0.0
965,2016-01-08,580.0,1047.0363,1256.6,0.0
965,2016-01-09,565.0,1108.0189,1265.75,0.0
965,2016-01-10,569.0,859.5534,1314.55,0.0
965,2016-01-11,594.0,875.3791,1372.5,0.0
965,2016-01-12,594.0,922.4346,1403.0,0.0
965,2016-01-13,593.0,954.3674,1311.5,0.0
965,2016-01-14,594.0,1025.3376,1244.4,0.0
965,2016-01-15,601.0,1122.0861,1226.1,0.0
965,2016-01-16,639.0,1217.5334,1360.3,0.0
965,2016-01-17,717.0,1106.7527,1494.5,0.0
965,2016-01-18,736.0,1100.3169,1622.6,0.0
965,2016-01-19,695.0,1344.1752999999999,1741.55,0.0
965,2016-01-20,1047.0,1988.571,2497.9500000000003,0.0
965,2016-01-21,725.0,1409.7646,1586.0,0.0
965,2016-01-22,759.0,1102.3567,1558.55,0.0
965,2016-01-23,737.0,999.7347,1616.5,0.0
965,2016-01-24,787.0,1116.8461,1698.85,0.0
965,2016-01-25,303.0,455.0804,667.95,0.0
965,2016-01-26,738.0,1138.5451,1521.95,0.0
965,2016-01-27,777.0,1039.6159,1668.35,0.0
965,2016-01-28,764.0,1221.5430000000001,1708.0,0.0
965,2016-01-29,775.0,1401.5351,1573.8,0.0
965,2016-01-30,810.0,1654.924,1494.5,0.0
965,2016-01-31,806.0,2483.2118,1439.6,0.0
965,2016-02-01,803.0,2098.3629,1470.1,0.0
965,2016-02-02,793.0,1641.525,1448.75,0.0
965,2016-02-03,772.0,1447.9571,1482.3,0.0
965,2016-02-04,765.0,1240.4634,1497.55,0.0
965,2016-02-05,758.0,1194.0408,1537.2,0.0
965,2016-02-06,796.0,1315.1612,1598.2,0.0
965,2016-02-07,806.0,1170.7945,1573.8,0.0
965,2016-02-08,761.0,1155.6017,1573.8,0.0
965,2016-02-09,760.0,1174.0653,1622.6,0.0
965,2016-02-10,765.0,1337.5636,1579.8999999999999,0.0
965,2016-02-11,771.0,1465.4359,1528.05,0.0
965,2016-02-12,783.0,1689.6354999999999,1515.85,0.0
965,2016-02-13,792.0,1604.0703,1439.6,0.0
965,2016-02-14,773.0,1719.0012,1396.9,0.0
965,2016-02-15,764.0,1926.6007,1375.55,0.0
965,2016-02-16,763.0,1869.1003,1430.45,0.0
965,2016-02-17,768.0,2041.9886000000001,1439.6,0.0
965,2016-02-18,749.0,1898.0443,1427.4,0.0
965,2016-02-19,799.0,2529.1088,1396.8999999999999,0.0
965,2016-02-20,829.0,2546.8682,1390.8,0.0
965,2016-02-21,799.0,2658.701,1281.0,0.0
965,2016-02-22,783.0,2451.1743,1338.95,0.0
965,2016-02-23,274.0,811.4074,488.0,0.0
965,2016-02-24,709.0,1362.603,1342.0,0.0
965,2016-02-25,587.0,1376.8118,1497.55,0.0
965,2016-02-26,1472.0,2809.9265,2961.5499999999997,0.0
965,2016-02-27,814.0,1478.2022,1531.1,0.0
965,2016-02-28,778.0,1683.0589,1409.1,0.0
965,2016-02-29,778.0,2226.0605,1354.2,0.0
965,2016-03-01,784.0,2494.9574,1335.9,0.0
965,2016-03-02,794.0,2181.537,1354.2,0.0
965,2016-03-03,790.0,2742.4755,1284.05,0.0
965,2016-03-04,813.0,2488.2064,1348.1,0.0
965,2016-03-05,766.0,2291.44,1241.35,0.0
965,2016-03-06,790.0,2269.3881,1244.4,0.0
965,2016-03-07,748.0,2660.288,1284.05,0.0
965,2016-03-08,782.0,2669.0785,1232.2,0.0
965,2016-03-09,804.0,2314.9662,1259.65,0.0
965,2016-03-10,769.0,1879.1937,1305.4,0.0
965,2016-03-11,779.0,1905.5347,1329.8,0.0
965,2016-03-12,733.0,1951.3603,1186.45,0.0
965,2016-03-13,628.0,2165.9227,1088.85,0.0
965,2016-03-14,673.0,2415.3727,1067.5,0.0
965,2016-03-15,691.0,2830.641,1024.8,0.0
965,2016-03-16,650.0,2531.4999,1021.75,0.0
965,2016-03-17,681.0,2737.268,1027.85,0.0
965,2016-03-18,674.0,2599.1967,1027.85,0.0
965,2016-03-19,680.0,2264.2178,1134.6,0.0
